epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1250,0.00915479939430952,0.0016391880344599485,0.0031631598249077797,0.00016542820958420634,7.544389518443495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000870490213856101,5.0,0.2,0.35,0,3.0000009536743164,0.22993586957454681,,,,,,,,,,,,,,,,
1251,0.008469382300972939,0.0014095307560637593,0.002805885160341859,0.0002320914063602686,2.424855119897984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008507931488566101,5.0,0.2,0.35,0,3.0000009536743164,0.22975781559944153,,,,,,,,,,,,,,,,
1252,0.008352558128535748,0.0015830807387828827,0.002248814795166254,0.0001505677355453372,3.715687489602715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041325538419187,5.0,0.2,0.35,0,3.0000009536743164,0.2292393445968628,,,,,,,,,,,,,,,,
1253,0.009795538149774075,0.0019065835513174534,0.0037044016644358635,0.0001519615325378254,0.00010923931404249743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008369105635210872,5.0,0.2,0.35,0,3.0000009536743164,0.2286275178194046,,,,,,,,,,,,,,,,
1254,0.011683041229844093,0.00170948076993227,0.005943280179053545,0.000119970747618936,0.00023717863950878382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008060560212470591,5.0,0.2,0.35,0,3.0000009536743164,0.22788044810295105,,,,,,,,,,,,,,,,
1255,0.012324957177042961,0.002642807550728321,0.00557651836425066,0.00013205315917730331,0.0002127993357134983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008211261592805386,5.0,0.2,0.35,0,3.0000009536743164,0.22720512747764587,,,,,,,,,,,,,,,,
1256,0.008870871737599373,0.0021877423860132694,0.002274873200803995,0.00011482984700705856,5.632873217109591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008816513582132757,5.0,0.2,0.35,0,3.0000009536743164,0.22664152085781097,,,,,,,,,,,,,,,,
1257,0.00692355539649725,0.0014424703549593687,0.0013901172205805779,9.900737495627254e-05,2.0002175006084144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008181934827007353,5.0,0.2,0.35,0,3.0000009536743164,0.22624021768569946,,,,,,,,,,,,,,,,
1258,0.0105353444814682,0.0015652932925149798,0.004501957446336746,0.00010067830589832738,0.00017475872300565243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936186204664409,5.0,0.2,0.35,0,3.0000009536743164,0.22598259150981903,,,,,,,,,,,,,,,,
1259,0.010187915526330471,0.0017846394330263138,0.003352399915456772,9.623596997698769e-05,0.00011950200132559985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010101752122864127,5.0,0.2,0.35,0,3.0000009536743164,0.22587555646896362,,,,,,,,,,,,,,,,
1260,0.006380639970302582,0.001266345614567399,0.0012955176644027233,0.0001075772670446895,1.0987248970195651e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007637552917003632,5.0,0.2,0.35,0,3.0000009536743164,0.22587090730667114,,,,,,,,,,,,,,,,
1261,0.008700182661414146,0.0018772381590679288,0.0026911497116088867,0.00014548028411809355,6.181735079735518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263589115813375,5.0,0.2,0.35,0,3.0000009536743164,0.22599150240421295,,,,,,,,,,,,,,,,
1262,0.011648433282971382,0.0016211681067943573,0.005525433458387852,0.0001517554046586156,0.00020039398805238307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009003662271425128,5.0,0.2,0.35,0,3.0000009536743164,0.22633612155914307,,,,,,,,,,,,,,,,
1263,0.01113196276128292,0.0022953315638005733,0.00425009336322546,0.00014607560297008604,0.00013946686522103846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009173075086437166,5.0,0.2,0.35,0,3.0000009536743164,0.22679156064987183,,,,,,,,,,,,,,,,
1264,0.006497129797935486,0.0009953229455277324,0.001604211749508977,9.497305291006342e-05,3.272406320320442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007795190904289484,5.0,0.2,0.35,0,3.0000009536743164,0.22720828652381897,,,,,,,,,,,,,,,,
1265,0.008437694050371647,0.0012471164809539914,0.002557679545134306,0.0001630987972021103,4.633457137970254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009265796397812665,5.0,0.2,0.35,0,3.0000009536743164,0.22761043906211853,,,,,,,,,,,,,,,,
1266,0.011991500854492188,0.001583574223332107,0.005611563101410866,0.00017860063235275447,0.00019127783889416605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009592726128175855,5.0,0.2,0.35,0,3.0000009536743164,0.22790339589118958,,,,,,,,,,,,,,,,
1267,0.009384604170918465,0.002109113149344921,0.0038050243165344,8.976415119832382e-05,0.00014536913658957928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006940932944417,5.0,0.2,0.35,0,3.0000009536743164,0.22795571386814117,,,,,,,,,,,,,,,,
1268,0.009889911860227585,0.0012733165640383959,0.00485040619969368,0.00018787445151247084,0.0001485830725869164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007532379822805524,5.0,0.2,0.35,0,3.0000009536743164,0.22773756086826324,,,,,,,,,,,,,,,,
1269,0.010892383754253387,0.0015713052125647664,0.004953400697559118,0.0003286174323875457,8.336132304975763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008735356386750937,5.0,0.2,0.35,0,3.0000009536743164,0.22732652723789215,,,,,,,,,,,,,,,,
1270,0.008448867127299309,0.001250825123861432,0.0027559848967939615,0.0002291001146659255,2.3249183868756518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000888411421328783,5.0,0.2,0.35,0,3.0000009536743164,0.22685721516609192,,,,,,,,,,,,,,,,
1271,0.005994152277708054,0.001006861450150609,0.0011719646863639355,8.835247717797756e-05,1.44219993671868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007630652980878949,5.0,0.2,0.35,0,3.0000009536743164,0.22634845972061157,,,,,,,,,,,,,,,,
1272,0.008192174136638641,0.0011043641716241837,0.003460431005805731,0.00026276701828464866,4.163802805123851e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007254758384078741,5.0,0.2,0.35,0,3.0000009536743164,0.22590260207653046,,,,,,,,,,,,,,,,
1273,0.01049845851957798,0.0012951946118846536,0.005736646242439747,0.0004470056446734816,6.332948396448046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006933236727491021,5.0,0.2,0.35,0,3.0000009536743164,0.22553443908691406,,,,,,,,,,,,,,,,
1274,0.009645204991102219,0.0017335625598207116,0.004045168869197369,0.00029619730776175857,5.4159798310138285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007732946542091668,5.0,0.2,0.35,0,3.0000009536743164,0.22537994384765625,,,,,,,,,,,,,,,,
1275,0.007545894011855125,0.0018647348042577505,0.0016260447446256876,9.929282532539219e-05,3.165582165820524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008110229391604662,5.0,0.2,0.35,0,3.0000009536743164,0.22541166841983795,,,,,,,,,,,,,,,,
1276,0.007866929285228252,0.0016035367734730244,0.0026415360625833273,0.00023844500537961721,1.28543015307514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007243712898343801,5.0,0.2,0.35,0,3.0000009536743164,0.22551724314689636,,,,,,,,,,,,,,,,
1277,0.008529765531420708,0.0015900300350040197,0.002735111629590392,0.00023269865778274834,2.0406256226124242e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008409249130636454,5.0,0.2,0.35,0,3.0000009536743164,0.2256927341222763,,,,,,,,,,,,,,,,
1278,0.008084602653980255,0.0015782971167936921,0.0022309753112494946,0.00013040172052569687,4.634790093405172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008550661150366068,5.0,0.2,0.35,0,3.0000009536743164,0.22591713070869446,,,,,,,,,,,,,,,,
1279,0.007226531393826008,0.001217068755067885,0.001974039012566209,8.17423133412376e-05,5.783079541288316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008070846670307219,5.0,0.2,0.35,0,3.0000009536743164,0.22624069452285767,,,,,,,,,,,,,,,,
1280,0.005665166303515434,0.0009962549665942788,0.0012086611241102219,8.765306847635657e-05,1.660652196733281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006920500309206545,5.0,0.2,0.35,0,3.0000009536743164,0.22663745284080505,,,,,,,,,,,,,,,,
1281,0.0063687656074762344,0.0010093803284689784,0.0015518937725573778,9.893598326016217e-05,2.8126702090958133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007614983478561044,5.0,0.2,0.35,0,3.0000009536743164,0.22699660062789917,,,,,,,,,,,,,,,,
1282,0.007952452637255192,0.0013157646171748638,0.002431339817121625,0.00010115096665685996,7.099150388967246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008410696755163372,5.0,0.2,0.35,0,3.0000009536743164,0.2272554636001587,,,,,,,,,,,,,,,,
1283,0.00730536924675107,0.0012294473126530647,0.0015952585963532329,9.074916306417435e-05,3.4388347557978705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008961326675489545,5.0,0.2,0.35,0,3.0000009536743164,0.22746528685092926,,,,,,,,,,,,,,,,
1284,0.00686709163710475,0.0009861172875389457,0.001695551909506321,0.00013233102799858898,1.861207783804275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008370844880118966,5.0,0.2,0.35,0,3.0000009536743164,0.22759638726711273,,,,,,,,,,,,,,,,
1285,0.006253358907997608,0.0012178296456113458,0.001196452183648944,9.162422793451697e-05,1.4010500308359042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007678153924643993,5.0,0.2,0.35,0,3.0000009536743164,0.22760401666164398,,,,,,,,,,,,,,,,
1286,0.006256075110286474,0.0013820782769471407,0.0010020879562944174,7.315200491575524e-05,1.3528395356843248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007743817986920476,5.0,0.2,0.35,0,3.0000009536743164,0.22741146385669708,,,,,,,,,,,,,,,,
1287,0.006245402153581381,0.001056202221661806,0.0011972528882324696,9.313072951044887e-05,1.3297275472723413e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007983893738128245,5.0,0.2,0.35,0,3.0000009536743164,0.2270209640264511,,,,,,,,,,,,,,,,
1288,0.006529441103339195,0.001170239644125104,0.001336993183940649,0.00010054812446469441,1.657559914747253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008044416317716241,5.0,0.2,0.35,0,3.0000009536743164,0.22661730647087097,,,,,,,,,,,,,,,,
1289,0.006192267872393131,0.001464127330109477,0.0010302853770554066,7.336369890253991e-05,1.4832421584287658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007395710563287139,5.0,0.2,0.35,0,3.0000009536743164,0.22624820470809937,,,,,,,,,,,,,,,,
1290,0.009220339357852936,0.002850483637303114,0.0023817853070795536,0.00020235838019289076,1.791008071450051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007976140477694571,5.0,0.2,0.35,0,3.0000009536743164,0.2259962111711502,,,,,,,,,,,,,,,,
1291,0.016120396554470062,0.007960306480526924,0.004271619953215122,0.00038970535388216376,1.8728322174865752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007776938145980239,5.0,0.2,0.35,0,3.0000009536743164,0.22585849463939667,,,,,,,,,,,,,,,,
1292,0.021146006882190704,0.010369107127189636,0.007373235188424587,0.0006653646705672145,3.597942486521788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006807328900322318,5.0,0.2,0.35,0,3.0000009536743164,0.22569958865642548,,,,,,,,,,,,,,,,
1293,0.011703657917678356,0.0016483739018440247,0.006015166640281677,0.000530135934241116,3.569037653505802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008080234401859343,5.0,0.2,0.35,0,3.0000009536743164,0.22562964260578156,,,,,,,,,,,,,,,,
1294,0.007507024332880974,0.0020794973243027925,0.0017799540655687451,0.0001051711878972128,3.641211151261814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000729514576960355,5.0,0.2,0.35,0,3.0000009536743164,0.22564584016799927,,,,,,,,,,,,,,,,
1295,0.01614478789269924,0.0029917042702436447,0.008936223573982716,0.0008584121242165565,1.7605096218176186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008433721377514303,5.0,0.2,0.35,0,3.0000009536743164,0.22587531805038452,,,,,,,,,,,,,,,,
1296,0.018408698961138725,0.007787606678903103,0.0072419606149196625,0.000693025067448616,1.5585508663207293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006758262170478702,5.0,0.2,0.35,0,3.0000009536743164,0.2262011617422104,,,,,,,,,,,,,,,,
1297,0.04096660017967224,0.03206929564476013,0.004964569117873907,0.000418402545619756,3.902719254256226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007865475490689278,5.0,0.2,0.35,0,3.0000009536743164,0.2265939712524414,,,,,,,,,,,,,,,,
1298,0.08922770619392395,0.0696226954460144,0.01620183140039444,0.0014217325951904058,9.922528261085972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006806364981457591,5.0,0.2,0.35,0,3.0000009536743164,0.22703729569911957,,,,,,,,,,,,,,,,
1299,0.12188861519098282,0.05919592082500458,0.058947596698999405,0.005627993494272232,0.00013338301505427808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007490197895094752,5.0,0.2,0.35,0,3.0000009536743164,0.22738364338874817,,,,,,,,,,,,,,,,
1300,0.09766539931297302,0.020306620746850967,0.07357537001371384,0.007031600922346115,0.0001629680918995291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007566805579699576,5.0,0.2,0.35,0,3.0000009536743164,0.22743891179561615,0.04422157581036882,0.0821820201438428,0.33375425704398487,3.2020747361645183,0.2798325531356573,1.1899149628556032,0.23928926362963346,0.9642392647065378,0.10031038479247754,0.57977286301837,2.492427308218822,15.034109401702878,1.354767041184266,8.0,0.05,0.85
1301,0.05397004634141922,0.019611796364188194,0.019538646563887596,0.0015103676123544574,0.00022174853074830025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029639210551977158,5.0,0.2,0.35,0,3.0000009536743164,0.22807303071022034,,,,,,,,,,,,,,,,
1302,0.06978016346693039,0.03792528063058853,0.016744036227464676,0.0014929360477253795,9.07337962416932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030221689958125353,5.0,0.2,0.35,0,3.0000009536743164,0.2293337732553482,,,,,,,,,,,,,,,,
1303,0.02394212782382965,0.0038314671255648136,0.005911709740757942,0.0005243057385087013,3.3432610507588834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002839790191501379,5.0,0.2,0.35,0,3.0000009536743164,0.23112887144088745,,,,,,,,,,,,,,,,
1304,0.04112619906663895,0.0164671428501606,0.011780107393860817,0.0010050492128357291,8.64807516336441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025757893454283476,5.0,0.2,0.35,0,3.0000009536743164,0.23304352164268494,,,,,,,,,,,,,,,,
1305,0.026751872152090073,0.003942554350942373,0.010544462129473686,0.0010132566094398499,2.059477992588654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024529709480702877,5.0,0.2,0.35,0,3.0000009536743164,0.23514223098754883,,,,,,,,,,,,,,,,
1306,0.04943834990262985,0.018022775650024414,0.017686372622847557,0.0015817679231986403,9.343463170807809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002745839999988675,5.0,0.2,0.35,0,3.0000009536743164,0.2374534159898758,,,,,,,,,,,,,,,,
1307,0.03057962842285633,0.004666710272431374,0.01408817432820797,0.0012783418642356992,6.523780757561326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002364948857575655,5.0,0.2,0.35,0,3.0000009536743164,0.23991937935352325,,,,,,,,,,,,,,,,
1308,0.031184440478682518,0.00571308471262455,0.013796909712255001,0.0013491986319422722,1.5246175280481111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002334889490157366,5.0,0.2,0.35,0,3.0000009536743164,0.2423572540283203,,,,,,,,,,,,,,,,
1309,0.03242751955986023,0.004505730699747801,0.017230723053216934,0.0015590341063216329,8.201909076888114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021382132545113564,5.0,0.2,0.35,0,3.0000009536743164,0.2449265420436859,,,,,,,,,,,,,,,,
1310,0.03038281947374344,0.004380594473332167,0.014963718131184578,0.0014524669386446476,2.1952446331852116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022077010944485664,5.0,0.2,0.35,0,3.0000009536743164,0.24752028286457062,,,,,,,,,,,,,,,,
1311,0.029173946008086205,0.011242365464568138,0.007207130081951618,0.0006142500787973404,5.323146979208104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021448899060487747,5.0,0.2,0.35,0,3.0000009536743164,0.25003814697265625,,,,,,,,,,,,,,,,
1312,0.02051621675491333,0.0036564706824719906,0.007415083236992359,0.0005228230729699135,0.00010934263264061883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018889327766373754,5.0,0.2,0.35,0,3.0000009536743164,0.25237777829170227,,,,,,,,,,,,,,,,
1313,0.029009047895669937,0.014728693291544914,0.004850273951888084,0.0004518594651017338,1.6583973774686456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018860162235796452,5.0,0.2,0.35,0,3.0000009536743164,0.2546849846839905,,,,,,,,,,,,,,,,
1314,0.018186070024967194,0.0042647444643080235,0.004407184198498726,0.0002938210964202881,7.344866753555834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019028282258659601,5.0,0.2,0.35,0,3.0000009536743164,0.2570834457874298,,,,,,,,,,,,,,,,
1315,0.026775453239679337,0.014870086684823036,0.0026090105529874563,0.00015174098371062428,5.458003579406068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018592712003737688,5.0,0.2,0.35,0,3.0000009536743164,0.2594600319862366,,,,,,,,,,,,,,,,
1316,0.02205730974674225,0.0047164298593997955,0.008782695978879929,0.0008468488231301308,1.571037864778191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017116370145231485,5.0,0.2,0.35,0,3.0000009536743164,0.2618270516395569,,,,,,,,,,,,,,,,
1317,0.013653210364282131,0.003011444117873907,0.002332554431632161,0.00015447617624886334,3.9389637095155194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016618423396721482,5.0,0.2,0.35,0,3.0000009536743164,0.2641266882419586,,,,,,,,,,,,,,,,
1318,0.023285947740077972,0.004838400054723024,0.010277743451297283,0.0009852906223386526,2.1241832655505277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016339609865099192,5.0,0.2,0.35,0,3.0000009536743164,0.2664438784122467,,,,,,,,,,,,,,,,
1319,0.016136761754751205,0.003998003900051117,0.004004763904958963,0.00037181528750807047,1.4330544217955321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016267986502498388,5.0,0.2,0.35,0,3.0000009536743164,0.2686627209186554,,,,,,,,,,,,,,,,
1320,0.015509411692619324,0.0027825795114040375,0.004816719796508551,0.000450012506917119,1.5829733456484973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015820226399227977,5.0,0.2,0.35,0,3.0000009536743164,0.2707459628582001,,,,,,,,,,,,,,,,
1321,0.023975413292646408,0.012129215523600578,0.0041693877428770065,0.000330407521687448,4.3265627027722076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015353620983660221,5.0,0.2,0.35,0,3.0000009536743164,0.27271154522895813,,,,,,,,,,,,,,,,
1322,0.020425019785761833,0.006160198710858822,0.006152947433292866,0.0005694275023415685,2.2933632862986997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016223746351897717,5.0,0.2,0.35,0,3.0000009536743164,0.2743382453918457,,,,,,,,,,,,,,,,
1323,0.02210594154894352,0.010251764208078384,0.004147791303694248,0.00040051189716905355,7.133604412956629e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015412772772833705,5.0,0.2,0.35,0,3.0000009536743164,0.2758716940879822,,,,,,,,,,,,,,,,
1324,0.014483202248811722,0.0034179063513875008,0.003266288200393319,0.00028188168653286994,2.2373566025635228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015598016325384378,5.0,0.2,0.35,0,3.0000009536743164,0.2774154245853424,,,,,,,,,,,,,,,,
1325,0.015027165412902832,0.005217371508479118,0.002317380392923951,0.0002025503636104986,1.4593836567655671e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014984827721491456,5.0,0.2,0.35,0,3.0000009536743164,0.2788993716239929,,,,,,,,,,,,,,,,
1326,0.01587873324751854,0.0030877208337187767,0.005244983360171318,0.0004949446301907301,1.4776851458009332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015092056710273027,5.0,0.2,0.35,0,3.0000009536743164,0.28011009097099304,,,,,,,,,,,,,,,,
1327,0.011704543605446815,0.001935060485266149,0.002315168036147952,0.0001910641003632918,2.0226350898155943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014908629236742854,5.0,0.2,0.35,0,3.0000009536743164,0.28123387694358826,,,,,,,,,,,,,,,,
1328,0.016968008130788803,0.0032259360887110233,0.006832014303654432,0.0006554748979397118,1.3863280400983058e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013820116873830557,5.0,0.2,0.35,0,3.0000009536743164,0.2822321951389313,,,,,,,,,,,,,,,,
1329,0.014116409234702587,0.003226054599508643,0.0028552329167723656,0.00024638327886350453,1.9570003132685088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016070243436843157,5.0,0.2,0.35,0,3.0000009536743164,0.2830182909965515,,,,,,,,,,,,,,,,
1330,0.01198972575366497,0.002619889099150896,0.0019191945903003216,0.00016892340499907732,1.1498030289658345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014901284594088793,5.0,0.2,0.35,0,3.0000009536743164,0.2838459014892578,,,,,,,,,,,,,,,,
1331,0.017467785626649857,0.006654141005128622,0.0037872311659157276,0.00035448221024125814,1.212044844578486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014052828773856163,5.0,0.2,0.35,0,3.0000009536743164,0.284565269947052,,,,,,,,,,,,,,,,
1332,0.016031011939048767,0.004185774829238653,0.004685309249907732,0.0004405505314934999,1.3990182196721435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014319855254143476,5.0,0.2,0.35,0,3.0000009536743164,0.2852047085762024,,,,,,,,,,,,,,,,
1333,0.01456659846007824,0.004102353937923908,0.0032191467471420765,0.00028911320259794593,1.640073605813086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014490194153040648,5.0,0.2,0.35,0,3.0000009536743164,0.2856726050376892,,,,,,,,,,,,,,,,
1334,0.012494046241044998,0.0020573886577039957,0.002543692709878087,0.00021861409186385572,1.787758264981676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015785929281264544,5.0,0.2,0.35,0,3.0000009536743164,0.28596749901771545,,,,,,,,,,,,,,,,
1335,0.015300098806619644,0.002421146724373102,0.004971100948750973,0.00046802719589322805,1.4541436939907726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015815703663975,5.0,0.2,0.35,0,3.0000009536743164,0.2861596345901489,,,,,,,,,,,,,,,,
1336,0.014548729173839092,0.002314344746991992,0.004608468618243933,0.0004129231092520058,2.3961874831002206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015251832082867622,5.0,0.2,0.35,0,3.0000009536743164,0.2862776815891266,,,,,,,,,,,,,,,,
1337,0.011466817930340767,0.0019152337918058038,0.002673703245818615,0.00023714637791272253,1.5111973880266305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001375576131977141,5.0,0.2,0.35,0,3.0000009536743164,0.2864318788051605,,,,,,,,,,,,,,,,
1338,0.014054480008780956,0.003288113046437502,0.0032446589320898056,0.0002639953454490751,3.0235272788559087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015043416060507298,5.0,0.2,0.35,0,3.0000009536743164,0.2866738438606262,,,,,,,,,,,,,,,,
1339,0.014010811224579811,0.0023230218794196844,0.003977748565375805,0.00034643022809177637,2.567230876593385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015420080162584782,5.0,0.2,0.35,0,3.0000009536743164,0.286801815032959,,,,,,,,,,,,,,,,
1340,0.014669599011540413,0.004235270898789167,0.003314383327960968,0.00028952379943802953,2.0957275410182774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014239890733733773,5.0,0.2,0.35,0,3.0000009536743164,0.28697633743286133,,,,,,,,,,,,,,,,
1341,0.01024926733225584,0.0015067197382450104,0.001587895443663001,0.00011319870827719569,2.2795420591137372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014309303369373083,5.0,0.2,0.35,0,3.0000009536743164,0.2871074080467224,,,,,,,,,,,,,,,,
1342,0.01077418215572834,0.0025086684618145227,0.001342178788036108,0.00011342573270667344,1.0396077414043248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013846670044586062,5.0,0.2,0.35,0,3.0000009536743164,0.28715524077415466,,,,,,,,,,,,,,,,
1343,0.012514695525169373,0.00229336554184556,0.0028904667124152184,0.0002586469054222107,1.5199879271676764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014661727473139763,5.0,0.2,0.35,0,3.0000009536743164,0.2871255576610565,,,,,,,,,,,,,,,,
