alpha,Mach,n_points,rank,cand_cr,cand_ci,cand_omega_i,distance_to_shooting,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.2,561,67,0.6377451425588571,0.010791715888028755,0.002158343177605751,0.41161040558943307,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,68,0.6465898458932108,0.011143298846931337,0.0022286597693862674,0.41999061163038365,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,69,0.6552265310381029,0.010838822046014763,0.0021677644092029527,0.4285093621361416,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,70,0.6642597736591163,0.01012404970137829,0.002024809940275658,0.4376177262601618,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,71,0.6736106410336452,0.009445925623019628,0.0018891851246039257,0.44701807152731377,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,72,0.6830732689194093,0.008880525423872018,0.0017761050847744037,0.45647492843250276,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,73,0.6925542501020727,0.008402770490320148,0.0016805540980640297,0.4659111185835005,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,74,0.7020137745104236,0.007986872651125847,0.0015973745302251695,0.47530124484137726,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,75,0.7114317311759489,0.007615345256344387,0.0015230690512688773,0.4846345838562069,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,76,0.7207958058358349,0.007276690383437702,0.0014553380766875405,0.4939048186571636,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,77,0.7300970936034182,0.006963161617457078,0.0013926323234914157,0.5031069668125442,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,78,0.7393282986661016,0.006669367388974467,0.0013338734777948935,0.5122363707168505,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,79,0.7484829188797051,0.006391438858160277,0.0012782877716320555,0.521288346212931,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,561,80,0.7575548454443385,0.006126526040807728,0.0012253052081615456,0.5302580611449659,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,1,0.24264925433591242,0.004167699048293507,0.0008335398096587014,0.1186630355115848,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,2,0.23578224947109053,0.004109983400425993,0.0008219966800851986,0.11881530047057623,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,3,0.2495226496067689,0.004224781841029686,0.0008449563682059373,0.11890970556995999,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
