epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
52,25.302284240722656,0.005879768170416355,3.911450676241657e-06,0.0,0.0,0.49363356828689575,0.9986891150474548,0.0007268867339007556,3.69306973890815e-10,0.0,0.001242126920260489,0.1336839199066162,0.0,0.0,0.579521119594574,0.0,4.343458652496338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.302284240722656,0,,
53,25.09433937072754,0.006828674115240574,3.919836672139354e-06,0.0,0.0,0.4930703639984131,0.9986252784729004,0.0007355267298407853,5.988884388408167e-10,0.0,0.00039840626413933933,0.13219180703163147,0.0,0.0,0.5649014711380005,0.0,4.328530788421631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.09433937072754,0,,
54,24.912487030029297,0.007366551086306572,3.941596787626622e-06,0.0,0.0,0.49245962500572205,0.998656153678894,0.000741311814635992,6.709562905271582e-10,0.0,3.398154876776971e-05,0.15603794157505035,0.0,0.0,0.5503836870193481,0.0,4.3134965896606445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.912487030029297,0,,
55,24.666393280029297,0.007575483061373234,3.959170044254279e-06,0.0,0.0,0.49180740118026733,0.9985920190811157,0.0007442664355039597,5.079920928352522e-10,0.0,0.0007856300799176097,0.11175666004419327,0.0,0.0,0.5361630916595459,0.0,4.29854154586792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.666393280029297,0,,
56,24.485126495361328,0.008263420313596725,3.998367901658639e-06,0.0,0.0,0.4911261796951294,0.9985722899436951,0.0007437366293743253,2.2355312045974074e-10,0.0,0.000546322378795594,0.1265168935060501,0.0,0.0,0.5224655270576477,0.0,4.283843994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.485126495361328,0,,
57,24.394054412841797,0.00781441293656826,4.038593488076003e-06,0.0,0.0,0.49042531847953796,0.99858558177948,0.000739986018743366,5.775457369294745e-12,0.0,3.224831380066462e-05,0.22339752316474915,0.0,0.0,0.5096144676208496,0.0,4.269395351409912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.394054412841797,0,,
58,24.12058448791504,0.007490444928407669,4.05143191528623e-06,0.0,0.0,0.4897119700908661,0.9985384345054626,0.0007339725270867348,1.962688345180652e-10,0.0,0.0006078557926230133,0.12253222614526749,0.0,0.0,0.4981439411640167,0.0,4.255054950714111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.12058448791504,0,,
59,24.019718170166016,0.007045331411063671,4.081386123289121e-06,0.0,0.0,0.4890293478965759,0.9985515475273132,0.000725401914678514,4.418305998843408e-10,0.0,0.0006680476362816989,0.17815884947776794,0.0,0.0,0.48828354477882385,0.0,4.240847110748291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.019718170166016,0,,
60,23.89974594116211,0.007880409248173237,4.080918188265059e-06,0.0,0.0,0.4883336126804352,0.9985451102256775,0.0007144084083847702,5.3715465235526505e-12,0.0,0.0011114075314253569,0.1934351772069931,0.0,0.0,0.4804016947746277,0.0,4.226598739624023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.89974594116211,0,,
61,23.706096649169922,0.007287351880222559,4.037256530864397e-06,0.0,0.0,0.48768192529678345,0.998533308506012,0.0007025180384516716,7.521285261269384e-10,0.0,0.0002530484343878925,0.11631843447685242,0.0,0.0,0.47467508912086487,0.0,4.212315559387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.706096649169922,0,,
62,23.630477905273438,0.007618701085448265,4.0111881389748305e-06,0.0,0.0,0.4870469272136688,0.9985398650169373,0.0006879591383039951,2.4372721180686285e-13,0.0,0.0007646722951903939,0.12524408102035522,0.0,0.0,0.47093257308006287,0.0,4.200484752655029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.630477905273438,0,,
63,23.524202346801758,0.007468010298907757,3.997067778982455e-06,0.0,0.0,0.4864611327648163,0.9985148310661316,0.0006718838703818619,6.625647808178314e-10,0.0,0.0012606452219188213,0.09263814240694046,0.0,0.0,0.4689866304397583,0.0,4.187005996704102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.524202346801758,0,,
64,23.533740997314453,0.00851169228553772,3.979094344686018e-06,0.0,0.0,0.485946923494339,0.9985243678092957,0.000655628158710897,2.4497525535904785e-11,0.0,0.0004523871175479144,0.1583648920059204,0.0,0.0,0.4685267210006714,0.0,4.1741790771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.533740997314453,0,,
65,23.471004486083984,0.00829804316163063,3.946765900764149e-06,0.0,0.0,0.48546668887138367,0.9985527396202087,0.0006385843735188246,3.3823019385259556e-10,0.0,2.0442921595531516e-05,0.1377885490655899,0.0,0.0,0.4691677987575531,0.0,4.16231107711792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.471004486083984,0,,
66,23.460620880126953,0.008090894669294357,3.9046467463776935e-06,0.0,0.0,0.4850570857524872,0.9985283017158508,0.0006221745279617608,2.777936214393151e-10,0.0,0.0006117349257692695,0.15641380846500397,0.0,0.0,0.4705055058002472,0.0,4.151734828948975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.460620880126953,0,,
67,23.417648315429688,0.009406544268131256,3.848530013783602e-06,0.0,0.0,0.4846833646297455,0.9985354542732239,0.0006058966391719878,8.484804005226554e-12,0.0,1.8501812519389205e-05,0.13260972499847412,0.0,0.0,0.47215256094932556,0.0,4.142739295959473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.417648315429688,0,,
68,23.4163761138916,0.008167153224349022,3.7901136238360777e-06,0.0,0.0,0.4843645989894867,0.9985340237617493,0.0005900964606553316,4.241478002153798e-10,0.0,0.0038118574302643538,0.14181262254714966,0.0,0.0,0.47374576330184937,0.0,4.135583400726318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.4163761138916,0,,
69,23.405681610107422,0.008135620504617691,3.7223619528958807e-06,0.0,0.0,0.48409998416900635,0.9985747933387756,0.000575631798710674,3.961533878715784e-10,0.0,0.0005556105170398951,0.1418302208185196,0.0,0.0,0.47510668635368347,0.0,4.130379676818848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.405681610107422,0,,
70,23.382434844970703,0.008369660004973412,3.641041985247284e-06,0.0,0.0,0.48386555910110474,0.9986027479171753,0.0005621528252959251,7.18048363823609e-12,0.0,9.452780432184227e-06,0.12122279405593872,0.0,0.0,0.47615304589271545,0.0,4.127233505249023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.382434844970703,0,,
71,23.394207000732422,0.008926477283239365,3.577984671210288e-06,0.0,0.0,0.48367294669151306,0.9985795021057129,0.0005496892845258117,2.3964091822037403e-10,0.0,7.730726792942733e-05,0.12971746921539307,0.0,0.0,0.47669386863708496,0.0,4.1266045570373535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.394207000732422,0,,
72,23.546260833740234,0.010645042173564434,3.5239029330114136e-06,0.0,0.0,0.4835169315338135,0.9985857009887695,0.0005382896633818746,4.228562222596821e-10,0.0,0.0012493293033912778,0.2711859345436096,0.0,0.0,0.4768421947956085,0.0,4.128197193145752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.546260833740234,0,,
73,23.52543067932129,0.010312763042747974,3.4097104162356118e-06,0.0,0.0,0.4833720028400421,0.9986003637313843,0.0005291401175782084,7.289033959745339e-11,0.0,0.0009153575520031154,0.24164541065692902,0.0,0.0,0.4768674969673157,0.0,4.13051176071167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.52543067932129,0,,
74,23.459760665893555,0.009236425161361694,3.271407422289485e-06,0.0,0.0,0.48323971033096313,0.9986002445220947,0.0005217432044446468,2.197632353873047e-10,0.0,1.3235738151706755e-05,0.17192086577415466,0.0,0.0,0.4767293632030487,0.0,4.1324005126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.459760665893555,0,,
75,23.425127029418945,0.010514567606151104,3.1674410365667427e-06,0.0,0.0,0.48313677310943604,0.9986016750335693,0.0005154437967576087,6.833110188786407e-10,0.0,0.0003770409675780684,0.13570444285869598,0.0,0.0,0.4762236475944519,0.0,4.133677005767822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.425127029418945,0,,
76,14.277029037475586,0.010573282837867737,3.096518867096165e-06,0.0,0.0,0.4830538332462311,0.9986104965209961,0.0005097126122564077,1.2195378040757987e-10,0.0,7.659577931917738e-06,0.13460753858089447,0.0,0.0,0.4752703309059143,0.0,1.8494065999984741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,14.277029037475586,0,,
77,14.211563110351562,0.010543609969317913,3.0651049200969283e-06,0.0,0.0,0.4830193519592285,0.9986400604248047,0.0005049457540735602,1.587044558271078e-11,0.0,4.411031477502547e-05,0.10253658890724182,0.0,0.0,0.47329896688461304,0.0,1.8459833860397339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,14.211563110351562,0,,
78,14.212198257446289,0.010192777961492538,3.07968753077148e-06,0.0,0.0,0.4830288290977478,0.998624324798584,0.0005008748848922551,3.0456145418134017e-12,0.0,2.251388468721416e-05,0.15680207312107086,0.0,0.0,0.4703461825847626,0.0,1.8400554656982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,14.212198257446289,0,,
79,14.107259750366211,0.009527796879410744,3.1255931389750913e-06,0.0,0.0,0.4830704629421234,0.9986288547515869,0.0004976323107257485,1.2124833472307306e-13,0.0,7.613076741108671e-05,0.11844119429588318,0.0,0.0,0.4666368365287781,0.0,1.832826018333435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,14.107259750366211,0,,
80,14.029895782470703,0.008991527371108532,3.2035011372499866e-06,0.0,0.0,0.4831386208534241,0.9986251592636108,0.0004948833375237882,1.5268199898832435e-11,0.0,0.000244140625,0.11342629790306091,0.0,0.0,0.4623558521270752,0.0,1.825518012046814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,14.029895782470703,0,,
81,14.020910263061523,0.009430883452296257,3.308662144263508e-06,0.0,0.0,0.4832254648208618,0.9986571073532104,0.000492419465444982,2.27297208832411e-10,0.0,7.519053178839386e-05,0.17629241943359375,0.0,0.0,0.4576796591281891,0.0,1.81914484500885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,14.020910263061523,0,,
82,13.947969436645508,0.008395018987357616,3.4344013783993432e-06,0.0,0.0,0.4833342134952545,0.9986721873283386,0.0004905302193947136,6.636274862970026e-10,0.0,0.0002468062157277018,0.17222335934638977,0.0,0.0,0.4528094530105591,0.0,1.8142857551574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.947969436645508,0,,
83,13.944530487060547,0.00944390706717968,3.566720806702506e-06,0.0,0.0,0.4834330081939697,0.9986698031425476,0.0004884565714746714,7.017425529554089e-11,0.0,0.00020153929654043168,0.2290009707212448,0.0,0.0,0.4479913115501404,0.0,1.811002254486084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.944530487060547,0,,
84,13.832452774047852,0.009593545459210873,3.676782853290206e-06,0.0,0.0,0.48353293538093567,0.9986875653266907,0.0004869972472079098,4.810896472862147e-11,0.0,6.651678631897084e-06,0.16968458890914917,0.0,0.0,0.4434719383716583,0.0,1.8090901374816895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.832452774047852,0,,
85,13.746641159057617,0.0100579634308815,3.791120661844616e-06,0.0,0.0,0.4836265444755554,0.9986863732337952,0.0004850082623306662,7.599711138173149e-11,0.0,0.001664959010668099,0.1265084594488144,0.0,0.0,0.43929818272590637,0.0,1.8083122968673706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.746641159057617,0,,
86,13.788483619689941,0.008754044771194458,3.921752067981288e-06,0.0,0.0,0.4837135076522827,0.9987178444862366,0.00048197933938354254,3.788643010427251e-12,0.0,0.0011439304798841476,0.20728623867034912,0.0,0.0,0.4355542063713074,0.0,1.8083614110946655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.788483619689941,0,,
87,13.720867156982422,0.0089886374771595,4.069776878168341e-06,0.0,0.0,0.48378556966781616,0.9986911416053772,0.00047802686458453536,5.500144228953729e-10,0.0,0.0005040386458858848,0.17009605467319489,0.0,0.0,0.43230944871902466,0.0,1.8089605569839478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.720867156982422,0,,
88,13.702144622802734,0.007657228969037533,4.218644789943937e-06,0.0,0.0,0.4838481545448303,0.9987193942070007,0.00047333459951914847,1.0811967293689051e-10,0.0,0.00010778450086945668,0.17760245501995087,0.0,0.0,0.429603636264801,0.0,1.8095744848251343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.702144622802734,0,,
89,13.65086841583252,0.007400397676974535,4.3518725760804955e-06,0.0,0.0,0.48387211561203003,0.998706042766571,0.00046751394984312356,4.648840201681992e-10,0.0,0.0004507509001996368,0.1475953459739685,0.0,0.0,0.4273974299430847,0.0,1.809751272201538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.65086841583252,0,,
90,13.646037101745605,0.006488005630671978,4.458383045857772e-06,0.0,0.0,0.48387566208839417,0.9987572431564331,0.0004611245240084827,5.913259465417653e-11,0.0,8.07344913482666e-05,0.16515789926052094,0.0,0.0,0.4255877733230591,0.0,1.8089790344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.646037101745605,0,,
91,13.684133529663086,0.007280836347490549,4.55906138085993e-06,0.0,0.0,0.4838424324989319,0.9987350106239319,0.000453557149739936,5.624867238651632e-10,0.0,0.0008901723776943982,0.22502008080482483,0.0,0.0,0.4240439534187317,0.0,1.8070148229599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.684133529663086,0,,
92,13.621118545532227,0.007462991401553154,4.623368113243487e-06,0.0,0.0,0.48378702998161316,0.9987671375274658,0.0004456867463886738,6.282569603444088e-11,0.0,0.000682096288073808,0.18904928863048553,0.0,0.0,0.42275840044021606,0.0,1.8034776449203491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.621118545532227,0,,
93,13.641826629638672,0.007940232753753662,4.653545602195663e-06,0.0,0.0,0.4836979806423187,0.9987868070602417,0.00043695527710951865,2.874538940211835e-10,0.0,0.00037240347592160106,0.24092400074005127,0.0,0.0,0.4216960370540619,0.0,1.7983169555664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.641826629638672,0,,
94,13.609698295593262,0.008350457064807415,4.639676717488328e-06,0.0,0.0,0.48359042406082153,0.9987976551055908,0.000428137049311772,4.411468412790498e-10,0.0,0.0008623074390925467,0.24224050343036652,0.0,0.0,0.4208936393260956,0.0,1.791761875152588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.609698295593262,0,,
95,13.548686981201172,0.007590395864099264,4.6017444219614845e-06,0.0,0.0,0.4834614396095276,0.9988149404525757,0.0004187645099591464,3.6348222608867387e-12,0.0,0.0007754206308163702,0.21791116893291473,0.0,0.0,0.4203360080718994,0.0,1.7842252254486084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.548686981201172,0,,
96,17.8739013671875,0.0075483303517103195,4.533200808509719e-06,0.0,0.0,0.4833182990550995,0.9987970590591431,0.0004093874595128,2.363257645132677e-10,0.0,0.0004307573544792831,0.20492427051067352,0.0,0.0,0.42006391286849976,0.0,2.8695976734161377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.8739013671875,0,,
97,17.78050994873047,0.007158529479056597,4.49286517323344e-06,0.0,0.0,0.48322954773902893,0.9988269805908203,0.00040481353062205017,6.133656915707775e-10,0.0,4.3881795136258006e-05,0.21520261466503143,0.0,0.0,0.4197615385055542,0.0,2.844642400741577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.78050994873047,0,,
98,17.587379455566406,0.00830143317580223,4.499159786064411e-06,0.0,0.0,0.4831903874874115,0.9987989664077759,0.00040440415614284575,9.160944780539637e-10,0.0,0.0012443065643310547,0.22772908210754395,0.0,0.0,0.42050087451934814,0.0,2.790814161300659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.587379455566406,0,,
99,18.350055694580078,0.00849105417728424,4.520086349657504e-06,0.0,0.0,0.4831988513469696,0.9987976551055908,0.0004076441691722721,6.519696449380774e-10,0.0,0.00015177846944425255,0.14350539445877075,0.0,0.0,0.4238322377204895,0.0,2.994434356689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.350055694580078,0,,
100,18.182273864746094,0.007892743684351444,4.570681539917132e-06,0.0,0.0,0.4832471013069153,0.998794436454773,0.0004136888892389834,4.687887300569571e-10,0.0,9.557651355862617e-05,0.2619323134422302,0.0,0.0,0.4309767484664917,0.0,2.905172109603882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,0.0015545657411131265,0.0015545657411131265,0.14617702597775628,0.14617702597775628,0.9355984765109698,0.9355984765109698,0.795447564759331,0.795447564759331,0.4871223753168826,0.4871223753168826,9.032839393615717,9.032839393615717,0.795447564759331,0.4871223753168826,9.032839393615717,36.38794208230532,1,0.85,0.85
101,17.872020721435547,0.007967386394739151,4.612133579939837e-06,0.0,0.0,0.48332589864730835,0.9987742900848389,0.00042259925976395607,2.3281659933260812e-10,0.0,2.7096230041934177e-05,0.19925394654273987,0.0,0.0,0.4422129690647125,0.0,2.815171957015991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.872020721435547,0,,
102,18.831470489501953,0.007851146161556244,4.612225438904716e-06,0.0,0.0,0.4834260046482086,0.9987800121307373,0.00043390263454057276,5.333203670354614e-11,0.0,8.401727427553851e-06,0.28171488642692566,0.0,0.0,0.4567949175834656,0.0,2.997967481613159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.831470489501953,0,,
103,18.484607696533203,0.009353183209896088,4.560639354167506e-06,0.0,0.0,0.4835352301597595,0.9987571239471436,0.0004476078611332923,2.4062273007441348e-11,0.0,2.5521303541609086e-06,0.10585666447877884,0.0,0.0,0.4737887382507324,0.0,2.9123358726501465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.484607696533203,0,,
104,19.518081665039062,0.008611097931861877,4.521797109191539e-06,0.0,0.0,0.483659029006958,0.9987344145774841,0.000462290394352749,4.867112268769347e-10,0.0,0.0011966878082603216,0.20437230169773102,0.0,0.0,0.49169260263442993,0.0,3.1011767387390137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,19.518081665039062,0,,
105,19.378740310668945,0.008197696879506111,4.492468178796116e-06,0.0,0.0,0.48378100991249084,0.9987030625343323,0.0004785187775269151,4.5521805769332957e-10,0.0,0.000606185058131814,0.18329797685146332,0.0,0.0,0.5101521611213684,0.0,3.0256896018981934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,19.378740310668945,0,,
